Project,JNI_File,ASM,EILC,HCL,LRA,MMM,NCOE,NHE,NSL,NURP,PEO,TMC,TMS,UNMD,UNMI,UP,Changed
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCDataChannel.java,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/src/JNI_VideoCapture.cpp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/src/media/video/desktop/DesktopFrame.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/src/media/Device.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/src/media/audio/AudioDevice.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/src/api/RTCRtcpParameters.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/MediaDevices.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/src/api/VideoTrackSink.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/desktop/DesktopCapturer.java,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/src/JavaRectangle.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/src/api/RTCAnswerOptions.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCPeerConnection.java,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCRtpTransceiver.java,0,3,0,0,0,0,0,0,0,0,1,0,0,5,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/audio/AudioTrack.java,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/desktop/WindowCapturer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/NativeI420Buffer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/src/JavaBigInteger.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/src/JavaClassUtils.cpp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/src/api/RTCConfiguration.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/audio/AudioDeviceModule.java,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/MediaStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/VideoDesktopSource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/MediaStreamTrack.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/VideoCapture.java,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/src/JavaDimension.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/VideoBufferConverter.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/VideoTrack.java,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/src/api/RTCIceServer.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/logging/Logging.java,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/internal/RefCountedObject.java,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/src/api/RTCIceCandidate.cpp,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.3.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/desktop/ScreenCapturer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/src/JNI_VideoDeviceSource.cpp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
webrtc-v0.3.0,webrtc-jni/src/main/cpp/src/api/VideoFrame.cpp,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/media/video/VideoDevice.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/src/JavaUtils.cpp,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/api/DataBufferFactory.cpp,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/PeerConnectionFactory.java,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/api/RTCPeerConnectionIceErrorEvent.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCRtpReceiver.java,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/include/jni/jni.h,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/desktop/PowerManagement.java,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCDtlsTransport.java,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCRtpSender.java,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCDataChannel.java,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/audio/AudioProcessing.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/JNI_VideoCapture.cpp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/media/video/desktop/DesktopFrame.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/audio/AudioConverter.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/media/Device.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/media/audio/AudioDevice.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/api/RTCRtcpParameters.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/MediaDevices.java,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/desktop/DesktopCapturer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/src/JavaRectangle.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/api/RTCAnswerOptions.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCPeerConnection.java,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCRtpTransceiver.java,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/audio/AudioTrack.java,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/desktop/WindowCapturer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/audio/VoiceActivityDetector.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/NativeI420Buffer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
webrtc-v0.11.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/src/JavaBigInteger.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/audio/AudioResampler.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/src/JavaClassUtils.cpp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/api/RTCConfiguration.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/audio/AudioDeviceModule.java,0,2,0,0,0,0,0,0,0,0,1,0,0,14,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/MediaStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/VideoDesktopSource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/MediaStreamTrack.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/VideoCapture.java,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/src/JavaDimension.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/VideoBufferConverter.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/VideoTrack.java,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/src/JavaClassLoader.cpp,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/api/RTCIceServer.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/logging/Logging.java,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/VideoDeviceSource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/internal/RefCountedObject.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/api/RTCIceCandidate.cpp,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
webrtc-v0.11.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/desktop/ScreenCapturer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/JNI_VideoDeviceSource.cpp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
webrtc-v0.11.0,webrtc-jni/src/main/cpp/src/api/VideoFrame.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
